5 Minutes	Lane 1 Flow (Veh/5 Minutes)
04-01-2016 00:00	12
04-01-2016 00:05	13
04-01-2016 00:10	11
04-01-2016 00:15	13
04-01-2016 00:20	10
04-01-2016 00:25	10
04-01-2016 00:30	13
04-01-2016 00:35	11
04-01-2016 00:40	10
04-01-2016 00:45	6
04-01-2016 00:50	7
04-01-2016 00:55	8
04-01-2016 01:00	8
04-01-2016 01:05	12
04-01-2016 01:10	7
04-01-2016 01:15	5
04-01-2016 01:20	2
04-01-2016 01:25	6
04-01-2016 01:30	4
04-01-2016 01:35	3
04-01-2016 01:40	5
04-01-2016 01:45	6
04-01-2016 01:50	5
04-01-2016 01:55	6
04-01-2016 02:00	7
04-01-2016 02:05	7
04-01-2016 02:10	7
04-01-2016 02:15	3
04-01-2016 02:20	8
04-01-2016 02:25	5
04-01-2016 02:30	6
04-01-2016 02:35	4
04-01-2016 02:40	5
04-01-2016 02:45	7
04-01-2016 02:50	2
04-01-2016 02:55	9
04-01-2016 03:00	10
04-01-2016 03:05	7
04-01-2016 03:10	4
04-01-2016 03:15	6
04-01-2016 03:20	6
04-01-2016 03:25	4
04-01-2016 03:30	6
04-01-2016 03:35	15
04-01-2016 03:40	8
04-01-2016 03:45	9
04-01-2016 03:50	17
04-01-2016 03:55	16
04-01-2016 04:00	11
04-01-2016 04:05	15
04-01-2016 04:10	19
04-01-2016 04:15	15
04-01-2016 04:20	20
04-01-2016 04:25	26
04-01-2016 04:30	24
04-01-2016 04:35	27
04-01-2016 04:40	40
04-01-2016 04:45	50
04-01-2016 04:50	52
04-01-2016 04:55	51
04-01-2016 05:00	47
04-01-2016 05:05	51
04-01-2016 05:10	67
04-01-2016 05:15	72
04-01-2016 05:20	63
04-01-2016 05:25	68
04-01-2016 05:30	93
04-01-2016 05:35	93
04-01-2016 05:40	98
04-01-2016 05:45	95
04-01-2016 05:50	92
04-01-2016 05:55	98
04-01-2016 06:00	114
04-01-2016 06:05	98
04-01-2016 06:10	129
04-01-2016 06:15	125
04-01-2016 06:20	141
04-01-2016 06:25	123
04-01-2016 06:30	146
04-01-2016 06:35	139
04-01-2016 06:40	146
04-01-2016 06:45	146
04-01-2016 06:50	134
04-01-2016 06:55	134
04-01-2016 07:00	147
04-01-2016 07:05	138
04-01-2016 07:10	144
04-01-2016 07:15	131
04-01-2016 07:20	118
04-01-2016 07:25	104
04-01-2016 07:30	110
04-01-2016 07:35	98
04-01-2016 07:40	83
04-01-2016 07:45	79
04-01-2016 07:50	77
04-01-2016 07:55	77
04-01-2016 08:00	87
04-01-2016 08:05	91
04-01-2016 08:10	92
04-01-2016 08:15	79
04-01-2016 08:20	86
04-01-2016 08:25	93
04-01-2016 08:30	94
04-01-2016 08:35	101
04-01-2016 08:40	90
04-01-2016 08:45	83
04-01-2016 08:50	80
04-01-2016 08:55	85
04-01-2016 09:00	86
04-01-2016 09:05	79
04-01-2016 09:10	87
04-01-2016 09:15	104
04-01-2016 09:20	94
04-01-2016 09:25	136
04-01-2016 09:30	126
04-01-2016 09:35	123
04-01-2016 09:40	112
04-01-2016 09:45	104
04-01-2016 09:50	94
04-01-2016 09:55	118
04-01-2016 10:00	87
04-01-2016 10:05	101
04-01-2016 10:10	104
04-01-2016 10:15	97
04-01-2016 10:20	103
04-01-2016 10:25	87
04-01-2016 10:30	102
04-01-2016 10:35	99
04-01-2016 10:40	94
04-01-2016 10:45	86
04-01-2016 10:50	96
04-01-2016 10:55	88
04-01-2016 11:00	83
04-01-2016 11:05	87
04-01-2016 11:10	94
04-01-2016 11:15	94
04-01-2016 11:20	86
04-01-2016 11:25	112
04-01-2016 11:30	102
04-01-2016 11:35	70
04-01-2016 11:40	97
04-01-2016 11:45	80
04-01-2016 11:50	80
04-01-2016 11:55	89
04-01-2016 12:00	93
04-01-2016 12:05	81
04-01-2016 12:10	88
04-01-2016 12:15	81
04-01-2016 12:20	92
04-01-2016 12:25	87
04-01-2016 12:30	83
04-01-2016 12:35	98
04-01-2016 12:40	98
04-01-2016 12:45	89
04-01-2016 12:50	93
04-01-2016 12:55	85
04-01-2016 13:00	99
04-01-2016 13:05	67
04-01-2016 13:10	89
04-01-2016 13:15	63
04-01-2016 13:20	88
04-01-2016 13:25	89
04-01-2016 13:30	80
04-01-2016 13:35	79
04-01-2016 13:40	98
04-01-2016 13:45	102
04-01-2016 13:50	83
04-01-2016 13:55	88
04-01-2016 14:00	102
04-01-2016 14:05	93
04-01-2016 14:10	78
04-01-2016 14:15	87
04-01-2016 14:20	93
04-01-2016 14:25	80
04-01-2016 14:30	67
04-01-2016 14:35	86
04-01-2016 14:40	107
04-01-2016 14:45	100
04-01-2016 14:50	76
04-01-2016 14:55	104
04-01-2016 15:00	95
04-01-2016 15:05	82
04-01-2016 15:10	88
04-01-2016 15:15	90
04-01-2016 15:20	100
04-01-2016 15:25	92
04-01-2016 15:30	99
04-01-2016 15:35	102
04-01-2016 15:40	98
04-01-2016 15:45	86
04-01-2016 15:50	99
04-01-2016 15:55	85
04-01-2016 16:00	102
04-01-2016 16:05	72
04-01-2016 16:10	105
04-01-2016 16:15	97
04-01-2016 16:20	91
04-01-2016 16:25	80
04-01-2016 16:30	83
04-01-2016 16:35	77
04-01-2016 16:40	100
04-01-2016 16:45	82
04-01-2016 16:50	93
04-01-2016 16:55	78
04-01-2016 17:00	87
04-01-2016 17:05	85
04-01-2016 17:10	79
04-01-2016 17:15	105
04-01-2016 17:20	103
04-01-2016 17:25	90
04-01-2016 17:30	82
04-01-2016 17:35	100
04-01-2016 17:40	92
04-01-2016 17:45	80
04-01-2016 17:50	83
04-01-2016 17:55	77
04-01-2016 18:00	73
04-01-2016 18:05	67
04-01-2016 18:10	76
04-01-2016 18:15	76
04-01-2016 18:20	68
04-01-2016 18:25	72
04-01-2016 18:30	72
04-01-2016 18:35	60
04-01-2016 18:40	69
04-01-2016 18:45	75
04-01-2016 18:50	60
04-01-2016 18:55	61
04-01-2016 19:00	69
04-01-2016 19:05	58
04-01-2016 19:10	63
04-01-2016 19:15	71
04-01-2016 19:20	64
04-01-2016 19:25	58
04-01-2016 19:30	53
04-01-2016 19:35	59
04-01-2016 19:40	69
04-01-2016 19:45	54
04-01-2016 19:50	60
04-01-2016 19:55	51
04-01-2016 20:00	40
04-01-2016 20:05	58
04-01-2016 20:10	48
04-01-2016 20:15	41
04-01-2016 20:20	50
04-01-2016 20:25	47
04-01-2016 20:30	43
04-01-2016 20:35	42
04-01-2016 20:40	42
04-01-2016 20:45	54
04-01-2016 20:50	38
04-01-2016 20:55	42
04-01-2016 21:00	41
04-01-2016 21:05	49
04-01-2016 21:10	46
04-01-2016 21:15	34
04-01-2016 21:20	38
04-01-2016 21:25	41
04-01-2016 21:30	41
04-01-2016 21:35	48
04-01-2016 21:40	30
04-01-2016 21:45	33
04-01-2016 21:50	40
04-01-2016 21:55	24
04-01-2016 22:00	34
04-01-2016 22:05	24
04-01-2016 22:10	33
04-01-2016 22:15	32
04-01-2016 22:20	23
04-01-2016 22:25	24
04-01-2016 22:30	24
04-01-2016 22:35	26
04-01-2016 22:40	19
04-01-2016 22:45	16
04-01-2016 22:50	14
04-01-2016 22:55	21
04-01-2016 23:00	16
04-01-2016 23:05	11
04-01-2016 23:10	19
04-01-2016 23:15	22
04-01-2016 23:20	16
04-01-2016 23:25	16
04-01-2016 23:30	17
04-01-2016 23:35	23
04-01-2016 23:40	10
04-01-2016 23:45	20
04-01-2016 23:50	20
04-01-2016 23:55	11
05-01-2016 00:00	12
05-01-2016 00:05	14
05-01-2016 00:10	9
05-01-2016 00:15	6
05-01-2016 00:20	9
05-01-2016 00:25	9
05-01-2016 00:30	12
05-01-2016 00:35	10
05-01-2016 00:40	6
05-01-2016 00:45	6
05-01-2016 00:50	12
05-01-2016 00:55	2
05-01-2016 01:00	11
05-01-2016 01:05	5
05-01-2016 01:10	9
05-01-2016 01:15	8
05-01-2016 01:20	8
05-01-2016 01:25	2
05-01-2016 01:30	9
05-01-2016 01:35	7
05-01-2016 01:40	1
05-01-2016 01:45	5
05-01-2016 01:50	5
05-01-2016 01:55	8
05-01-2016 02:00	3
05-01-2016 02:05	4
05-01-2016 02:10	5
05-01-2016 02:15	3
05-01-2016 02:20	6
05-01-2016 02:25	7
05-01-2016 02:30	3
05-01-2016 02:35	8
05-01-2016 02:40	3
05-01-2016 02:45	3
05-01-2016 02:50	3
05-01-2016 02:55	2
05-01-2016 03:00	4
05-01-2016 03:05	2
05-01-2016 03:10	4
05-01-2016 03:15	7
05-01-2016 03:20	8
05-01-2016 03:25	6
05-01-2016 03:30	6
05-01-2016 03:35	8
05-01-2016 03:40	8
05-01-2016 03:45	12
05-01-2016 03:50	6
05-01-2016 03:55	7
05-01-2016 04:00	12
05-01-2016 04:05	11
05-01-2016 04:10	10
05-01-2016 04:15	19
05-01-2016 04:20	17
05-01-2016 04:25	16
05-01-2016 04:30	18
05-01-2016 04:35	24
05-01-2016 04:40	33
05-01-2016 04:45	45
05-01-2016 04:50	44
05-01-2016 04:55	40
05-01-2016 05:00	53
05-01-2016 05:05	44
05-01-2016 05:10	54
05-01-2016 05:15	67
05-01-2016 05:20	60
05-01-2016 05:25	69
05-01-2016 05:30	75
05-01-2016 05:35	73
05-01-2016 05:40	106
05-01-2016 05:45	101
05-01-2016 05:50	94
05-01-2016 05:55	90
05-01-2016 06:00	108
05-01-2016 06:05	106
05-01-2016 06:10	120
05-01-2016 06:15	126
05-01-2016 06:20	127
05-01-2016 06:25	163
05-01-2016 06:30	128
05-01-2016 06:35	154
05-01-2016 06:40	157
05-01-2016 06:45	171
05-01-2016 06:50	152
05-01-2016 06:55	150
05-01-2016 07:00	148
05-01-2016 07:05	147
05-01-2016 07:10	148
05-01-2016 07:15	136
05-01-2016 07:20	136
05-01-2016 07:25	96
05-01-2016 07:30	114
05-01-2016 07:35	103
05-01-2016 07:40	77
05-01-2016 07:45	82
05-01-2016 07:50	63
05-01-2016 07:55	74
05-01-2016 08:00	85
05-01-2016 08:05	91
05-01-2016 08:10	73
05-01-2016 08:15	80
05-01-2016 08:20	70
05-01-2016 08:25	69
05-01-2016 08:30	69
05-01-2016 08:35	63
05-01-2016 08:40	77
05-01-2016 08:45	59
05-01-2016 08:50	65
05-01-2016 08:55	63
05-01-2016 09:00	56
05-01-2016 09:05	57
05-01-2016 09:10	66
05-01-2016 09:15	73
05-01-2016 09:20	63
05-01-2016 09:25	70
05-01-2016 09:30	80
05-01-2016 09:35	79
05-01-2016 09:40	90
05-01-2016 09:45	87
05-01-2016 09:50	83
05-01-2016 09:55	59
05-01-2016 10:00	78
05-01-2016 10:05	63
05-01-2016 10:10	71
05-01-2016 10:15	73
05-01-2016 10:20	76
05-01-2016 10:25	90
05-01-2016 10:30	70
05-01-2016 10:35	83
05-01-2016 10:40	74
05-01-2016 10:45	87
05-01-2016 10:50	75
05-01-2016 10:55	85
05-01-2016 11:00	80
05-01-2016 11:05	69
05-01-2016 11:10	72
05-01-2016 11:15	75
05-01-2016 11:20	77
05-01-2016 11:25	72
05-01-2016 11:30	64
05-01-2016 11:35	90
05-01-2016 11:40	89
05-01-2016 11:45	53
05-01-2016 11:50	46
05-01-2016 11:55	47
05-01-2016 12:00	41
05-01-2016 12:05	83
05-01-2016 12:10	63
05-01-2016 12:15	76
05-01-2016 12:20	71
05-01-2016 12:25	47
05-01-2016 12:30	72
05-01-2016 12:35	71
05-01-2016 12:40	37
05-01-2016 12:45	17
05-01-2016 12:50	74
05-01-2016 12:55	72
05-01-2016 13:00	80
05-01-2016 13:05	69
05-01-2016 13:10	62
05-01-2016 13:15	57
05-01-2016 13:20	65
05-01-2016 13:25	51
05-01-2016 13:30	61
05-01-2016 13:35	69
05-01-2016 13:40	77
05-01-2016 13:45	31
05-01-2016 13:50	95
05-01-2016 13:55	77
05-01-2016 14:00	64
05-01-2016 14:05	69
05-01-2016 14:10	57
05-01-2016 14:15	74
05-01-2016 14:20	73
05-01-2016 14:25	70
05-01-2016 14:30	74
05-01-2016 14:35	65
05-01-2016 14:40	73
05-01-2016 14:45	87
05-01-2016 14:50	56
05-01-2016 14:55	71
05-01-2016 15:00	51
05-01-2016 15:05	67
05-01-2016 15:10	65
05-01-2016 15:15	79
05-01-2016 15:20	95
05-01-2016 15:25	81
05-01-2016 15:30	79
05-01-2016 15:35	92
05-01-2016 15:40	103
05-01-2016 15:45	83
05-01-2016 15:50	89
05-01-2016 15:55	71
05-01-2016 16:00	72
05-01-2016 16:05	74
05-01-2016 16:10	81
05-01-2016 16:15	77
05-01-2016 16:20	80
05-01-2016 16:25	86
05-01-2016 16:30	78
05-01-2016 16:35	73
05-01-2016 16:40	82
05-01-2016 16:45	70
05-01-2016 16:50	83
05-01-2016 16:55	81
05-01-2016 17:00	75
05-01-2016 17:05	80
05-01-2016 17:10	81
05-01-2016 17:15	95
05-01-2016 17:20	95
05-01-2016 17:25	77
05-01-2016 17:30	81
05-01-2016 17:35	68
05-01-2016 17:40	66
05-01-2016 17:45	80
05-01-2016 17:50	75
05-01-2016 17:55	62
05-01-2016 18:00	74
05-01-2016 18:05	81
05-01-2016 18:10	71
05-01-2016 18:15	75
05-01-2016 18:20	80
05-01-2016 18:25	66
05-01-2016 18:30	72
05-01-2016 18:35	61
05-01-2016 18:40	62
05-01-2016 18:45	60
05-01-2016 18:50	64
05-01-2016 18:55	55
05-01-2016 19:00	70
05-01-2016 19:05	51
05-01-2016 19:10	60
05-01-2016 19:15	51
05-01-2016 19:20	60
05-01-2016 19:25	58
05-01-2016 19:30	49
05-01-2016 19:35	51
05-01-2016 19:40	58
05-01-2016 19:45	37
05-01-2016 19:50	40
05-01-2016 19:55	45
05-01-2016 20:00	48
05-01-2016 20:05	39
05-01-2016 20:10	45
05-01-2016 20:15	56
05-01-2016 20:20	44
05-01-2016 20:25	47
05-01-2016 20:30	37
05-01-2016 20:35	37
05-01-2016 20:40	43
05-01-2016 20:45	37
05-01-2016 20:50	48
05-01-2016 20:55	43
05-01-2016 21:00	28
05-01-2016 21:05	40
05-01-2016 21:10	41
05-01-2016 21:15	36
05-01-2016 21:20	47
05-01-2016 21:25	33
05-01-2016 21:30	30
05-01-2016 21:35	30
05-01-2016 21:40	31
05-01-2016 21:45	27
05-01-2016 21:50	35
05-01-2016 21:55	24
05-01-2016 22:00	21
05-01-2016 22:05	25
05-01-2016 22:10	26
05-01-2016 22:15	31
05-01-2016 22:20	29
05-01-2016 22:25	25
05-01-2016 22:30	25
05-01-2016 22:35	20
05-01-2016 22:40	19
05-01-2016 22:45	15
05-01-2016 22:50	18
05-01-2016 22:55	13
05-01-2016 23:00	13
05-01-2016 23:05	13
05-01-2016 23:10	18
05-01-2016 23:15	15
05-01-2016 23:20	12
05-01-2016 23:25	12
05-01-2016 23:30	8
05-01-2016 23:35	14
05-01-2016 23:40	13
05-01-2016 23:45	15
05-01-2016 23:50	16
05-01-2016 23:55	12
06-01-2016 00:00	13
06-01-2016 00:05	5
06-01-2016 00:10	7
06-01-2016 00:15	8
06-01-2016 00:20	8
06-01-2016 00:25	6
06-01-2016 00:30	9
06-01-2016 00:35	10
06-01-2016 00:40	11
06-01-2016 00:45	2
06-01-2016 00:50	7
06-01-2016 00:55	4
06-01-2016 01:00	9
06-01-2016 01:05	4
06-01-2016 01:10	7
06-01-2016 01:15	7
06-01-2016 01:20	6
06-01-2016 01:25	11
06-01-2016 01:30	3
06-01-2016 01:35	3
06-01-2016 01:40	4
06-01-2016 01:45	2
06-01-2016 01:50	1
06-01-2016 01:55	7
06-01-2016 02:00	5
06-01-2016 02:05	4
06-01-2016 02:10	1
06-01-2016 02:15	4
06-01-2016 02:20	3
06-01-2016 02:25	1
06-01-2016 02:30	4
06-01-2016 02:35	5
06-01-2016 02:40	2
06-01-2016 02:45	2
06-01-2016 02:50	7
06-01-2016 02:55	3
06-01-2016 03:00	5
06-01-2016 03:05	3
06-01-2016 03:10	2
06-01-2016 03:15	5
06-01-2016 03:20	7
06-01-2016 03:25	5
06-01-2016 03:30	1
06-01-2016 03:35	10
06-01-2016 03:40	10
06-01-2016 03:45	13
06-01-2016 03:50	8
06-01-2016 03:55	8
06-01-2016 04:00	11
06-01-2016 04:05	9
06-01-2016 04:10	11
06-01-2016 04:15	15
06-01-2016 04:20	14
06-01-2016 04:25	17
06-01-2016 04:30	10
06-01-2016 04:35	33
06-01-2016 04:40	34
06-01-2016 04:45	28
06-01-2016 04:50	41
06-01-2016 04:55	35
06-01-2016 05:00	49
06-01-2016 05:05	38
06-01-2016 05:10	51
06-01-2016 05:15	57
06-01-2016 05:20	61
06-01-2016 05:25	60
06-01-2016 05:30	77
06-01-2016 05:35	79
06-01-2016 05:40	108
06-01-2016 05:45	81
06-01-2016 05:50	101
06-01-2016 05:55	112
06-01-2016 06:00	97
06-01-2016 06:05	107
06-01-2016 06:10	101
06-01-2016 06:15	110
06-01-2016 06:20	124
06-01-2016 06:25	132
06-01-2016 06:30	117
06-01-2016 06:35	160
06-01-2016 06:40	167
06-01-2016 06:45	160
06-01-2016 06:50	174
06-01-2016 06:55	159
06-01-2016 07:00	186
06-01-2016 07:05	144
06-01-2016 07:10	141
06-01-2016 07:15	118
06-01-2016 07:20	103
06-01-2016 07:25	95
06-01-2016 07:30	73
06-01-2016 07:35	85
06-01-2016 07:40	85
06-01-2016 07:45	73
06-01-2016 07:50	76
06-01-2016 07:55	73
06-01-2016 08:00	91
06-01-2016 08:05	82
06-01-2016 08:10	88
06-01-2016 08:15	96
06-01-2016 08:20	78
06-01-2016 08:25	91
06-01-2016 08:30	82
06-01-2016 08:35	63
06-01-2016 08:40	80
06-01-2016 08:45	81
06-01-2016 08:50	93
06-01-2016 08:55	79
06-01-2016 09:00	70
06-01-2016 09:05	99
06-01-2016 09:10	82
06-01-2016 09:15	117
06-01-2016 09:20	102
06-01-2016 09:25	113
06-01-2016 09:30	112
06-01-2016 09:35	122
06-01-2016 09:40	94
06-01-2016 09:45	118
06-01-2016 09:50	118
06-01-2016 09:55	109
06-01-2016 10:00	130
06-01-2016 10:05	103
06-01-2016 10:10	95
06-01-2016 10:15	94
06-01-2016 10:20	89
06-01-2016 10:25	118
06-01-2016 10:30	103
06-01-2016 10:35	112
06-01-2016 10:40	102
06-01-2016 10:45	108
06-01-2016 10:50	96
06-01-2016 10:55	88
06-01-2016 11:00	91
06-01-2016 11:05	91
06-01-2016 11:10	89
06-01-2016 11:15	94
06-01-2016 11:20	75
06-01-2016 11:25	89
06-01-2016 11:30	79
06-01-2016 11:35	72
06-01-2016 11:40	76
06-01-2016 11:45	64
06-01-2016 11:50	75
06-01-2016 11:55	71
06-01-2016 12:00	61
06-01-2016 12:05	71
06-01-2016 12:10	76
06-01-2016 12:15	67
06-01-2016 12:20	96
06-01-2016 12:25	89
06-01-2016 12:30	100
06-01-2016 12:35	84
06-01-2016 12:40	76
06-01-2016 12:45	78
06-01-2016 12:50	94
06-01-2016 12:55	62
06-01-2016 13:00	59
06-01-2016 13:05	72
06-01-2016 13:10	75
06-01-2016 13:15	76
06-01-2016 13:20	66
06-01-2016 13:25	71
06-01-2016 13:30	75
06-01-2016 13:35	76
06-01-2016 13:40	42
06-01-2016 13:45	60
06-01-2016 13:50	65
06-01-2016 13:55	53
06-01-2016 14:00	52
06-01-2016 14:05	50
06-01-2016 14:10	64
06-01-2016 14:15	79
06-01-2016 14:20	76
06-01-2016 14:25	72
06-01-2016 14:30	66
06-01-2016 14:35	80
06-01-2016 14:40	73
06-01-2016 14:45	89
06-01-2016 14:50	69
06-01-2016 14:55	81
06-01-2016 15:00	72
06-01-2016 15:05	81
06-01-2016 15:10	68
06-01-2016 15:15	77
06-01-2016 15:20	73
06-01-2016 15:25	77
06-01-2016 15:30	76
06-01-2016 15:35	85
06-01-2016 15:40	87
06-01-2016 15:45	85
06-01-2016 15:50	85
06-01-2016 15:55	77
06-01-2016 16:00	59
06-01-2016 16:05	73
06-01-2016 16:10	73
06-01-2016 16:15	81
06-01-2016 16:20	77
06-01-2016 16:25	79
06-01-2016 16:30	82
06-01-2016 16:35	68
06-01-2016 16:40	72
06-01-2016 16:45	80
06-01-2016 16:50	87
06-01-2016 16:55	72
06-01-2016 17:00	67
06-01-2016 17:05	67
06-01-2016 17:10	88
06-01-2016 17:15	95
06-01-2016 17:20	80
06-01-2016 17:25	79
06-01-2016 17:30	75
06-01-2016 17:35	77
06-01-2016 17:40	83
06-01-2016 17:45	71
06-01-2016 17:50	76
06-01-2016 17:55	73
06-01-2016 18:00	64
06-01-2016 18:05	75
06-01-2016 18:10	71
06-01-2016 18:15	85
06-01-2016 18:20	65
06-01-2016 18:25	75
06-01-2016 18:30	70
06-01-2016 18:35	60
06-01-2016 18:40	69
06-01-2016 18:45	54
06-01-2016 18:50	36
06-01-2016 18:55	48
06-01-2016 19:00	69
06-01-2016 19:05	58
06-01-2016 19:10	59
06-01-2016 19:15	60
06-01-2016 19:20	60
06-01-2016 19:25	60
06-01-2016 19:30	53
06-01-2016 19:35	66
06-01-2016 19:40	60
06-01-2016 19:45	49
06-01-2016 19:50	55
06-01-2016 19:55	45
06-01-2016 20:00	38
06-01-2016 20:05	40
06-01-2016 20:10	51
06-01-2016 20:15	23
06-01-2016 20:20	42
06-01-2016 20:25	47
06-01-2016 20:30	29
06-01-2016 20:35	37
06-01-2016 20:40	29
06-01-2016 20:45	30
06-01-2016 20:50	41
06-01-2016 20:55	29
06-01-2016 21:00	36
06-01-2016 21:05	37
06-01-2016 21:10	31
06-01-2016 21:15	31
06-01-2016 21:20	32
06-01-2016 21:25	39
06-01-2016 21:30	32
06-01-2016 21:35	30
06-01-2016 21:40	36
06-01-2016 21:45	35
06-01-2016 21:50	32
06-01-2016 21:55	25
06-01-2016 22:00	22
06-01-2016 22:05	18
06-01-2016 22:10	17
06-01-2016 22:15	26
06-01-2016 22:20	23
06-01-2016 22:25	24
06-01-2016 22:30	24
06-01-2016 22:35	19
06-01-2016 22:40	18
06-01-2016 22:45	16
06-01-2016 22:50	21
06-01-2016 22:55	16
06-01-2016 23:00	11
06-01-2016 23:05	13
06-01-2016 23:10	19
06-01-2016 23:15	11
06-01-2016 23:20	13
06-01-2016 23:25	8
06-01-2016 23:30	13
06-01-2016 23:35	12
06-01-2016 23:40	15
06-01-2016 23:45	12
06-01-2016 23:50	11
06-01-2016 23:55	10
07-01-2016 00:00	6
07-01-2016 00:05	8
07-01-2016 00:10	11
07-01-2016 00:15	9
07-01-2016 00:20	8
07-01-2016 00:25	8
07-01-2016 00:30	5
07-01-2016 00:35	8
07-01-2016 00:40	8
07-01-2016 00:45	6
07-01-2016 00:50	5
07-01-2016 00:55	9
07-01-2016 01:00	5
07-01-2016 01:05	2
07-01-2016 01:10	3
07-01-2016 01:15	5
07-01-2016 01:20	5
07-01-2016 01:25	1
07-01-2016 01:30	6
07-01-2016 01:35	2
07-01-2016 01:40	2
07-01-2016 01:45	7
07-01-2016 01:50	4
07-01-2016 01:55	5
07-01-2016 02:00	5
07-01-2016 02:05	4
07-01-2016 02:10	1
07-01-2016 02:15	3
07-01-2016 02:20	1
07-01-2016 02:25	1
07-01-2016 02:30	4
07-01-2016 02:35	5
07-01-2016 02:40	7
07-01-2016 02:45	3
07-01-2016 02:50	8
07-01-2016 02:55	5
07-01-2016 03:00	1
07-01-2016 03:05	2
07-01-2016 03:10	1
07-01-2016 03:15	5
07-01-2016 03:20	2
07-01-2016 03:25	4
07-01-2016 03:30	7
07-01-2016 03:35	9
07-01-2016 03:40	7
07-01-2016 03:45	7
07-01-2016 03:50	10
07-01-2016 03:55	7
07-01-2016 04:00	9
07-01-2016 04:05	10
07-01-2016 04:10	12
07-01-2016 04:15	17
07-01-2016 04:20	14
07-01-2016 04:25	16
07-01-2016 04:30	14
07-01-2016 04:35	19
07-01-2016 04:40	26
07-01-2016 04:45	28
07-01-2016 04:50	31
07-01-2016 04:55	30
07-01-2016 05:00	26
07-01-2016 05:05	45
07-01-2016 05:10	46
07-01-2016 05:15	52
07-01-2016 05:20	62
07-01-2016 05:25	62
07-01-2016 05:30	75
07-01-2016 05:35	66
07-01-2016 05:40	87
07-01-2016 05:45	90
07-01-2016 05:50	91
07-01-2016 05:55	72
07-01-2016 06:00	105
07-01-2016 06:05	90
07-01-2016 06:10	104
07-01-2016 06:15	125
07-01-2016 06:20	113
07-01-2016 06:25	142
07-01-2016 06:30	124
07-01-2016 06:35	146
07-01-2016 06:40	145
07-01-2016 06:45	153
07-01-2016 06:50	137
07-01-2016 06:55	154
07-01-2016 07:00	140
07-01-2016 07:05	152
07-01-2016 07:10	132
07-01-2016 07:15	115
07-01-2016 07:20	123
07-01-2016 07:25	117
07-01-2016 07:30	99
07-01-2016 07:35	79
07-01-2016 07:40	83
07-01-2016 07:45	79
07-01-2016 07:50	67
07-01-2016 07:55	72
07-01-2016 08:00	82
07-01-2016 08:05	76
07-01-2016 08:10	78
07-01-2016 08:15	62
07-01-2016 08:20	74
07-01-2016 08:25	68
07-01-2016 08:30	79
07-01-2016 08:35	69
07-01-2016 08:40	83
07-01-2016 08:45	65
07-01-2016 08:50	90
07-01-2016 08:55	83
07-01-2016 09:00	89
